operation,randomOffset,transferSize,aggregateFilesizeMBtask,numTasks,parallelism,totalTime,numNodesList,numNodes,tasksPerNode,trMiB,storageType,opCount,taskName,taskPID,fileName,stageOrder,prevTask,aggregateFilesizeMB
none,0,4096.0,103.20329856872559,13,13,0,"[1, 2, 4]",2,7,1.0,beegfs,13,stage_in-aggregate,,"aggregated.h5,stage0000_task0001.h5,stage0000_task0000.h5,stage0000_task0010.h5,stage0000_task0002.h5,stage0000_task0004.h5,stage0000_task0005.h5,stage0000_task0003.h5,stage0000_task0007.h5,stage0000_task0009.h5,stage0000_task0006.h5,stage0000_task0011.h5,stage0000_task0008.h5",1.5,,0
none,0,4096.0,103.20329856872559,13,13,0,"[1, 2, 4]",4,4,1.0,beegfs,13,stage_in-aggregate,,"aggregated.h5,stage0000_task0001.h5,stage0000_task0000.h5,stage0000_task0010.h5,stage0000_task0002.h5,stage0000_task0004.h5,stage0000_task0005.h5,stage0000_task0003.h5,stage0000_task0007.h5,stage0000_task0009.h5,stage0000_task0006.h5,stage0000_task0011.h5,stage0000_task0008.h5",1.5,,0
cp,0,4096.0,103.20329856872559,13,13,,"[1, 2, 4]",1,13,,beegfs-ssd,13,stage_in-aggregate,,"aggregated.h5,stage0000_task0001.h5,stage0000_task0000.h5,stage0000_task0010.h5,stage0000_task0002.h5,stage0000_task0004.h5,stage0000_task0005.h5,stage0000_task0003.h5,stage0000_task0007.h5,stage0000_task0009.h5,stage0000_task0006.h5,stage0000_task0011.h5,stage0000_task0008.h5",1.5,final_data,231.21368217468262
cp,0,4096.0,103.20329856872559,13,13,,"[1, 2, 4]",2,7,,beegfs-ssd,13,stage_in-aggregate,,"aggregated.h5,stage0000_task0001.h5,stage0000_task0000.h5,stage0000_task0010.h5,stage0000_task0002.h5,stage0000_task0004.h5,stage0000_task0005.h5,stage0000_task0003.h5,stage0000_task0007.h5,stage0000_task0009.h5,stage0000_task0006.h5,stage0000_task0011.h5,stage0000_task0008.h5",1.5,final_data,462.42736434936523
cp,0,4096.0,103.20329856872559,13,13,,"[1, 2, 4]",4,4,,beegfs-ssd,13,stage_in-aggregate,,"aggregated.h5,stage0000_task0001.h5,stage0000_task0000.h5,stage0000_task0010.h5,stage0000_task0002.h5,stage0000_task0004.h5,stage0000_task0005.h5,stage0000_task0003.h5,stage0000_task0007.h5,stage0000_task0009.h5,stage0000_task0006.h5,stage0000_task0011.h5,stage0000_task0008.h5",1.5,final_data,924.8547286987305
cp,0,4096.0,103.20329856872559,13,13,,"[1, 2, 4]",1,13,,beegfs-tmpfs,13,stage_in-aggregate,,"aggregated.h5,stage0000_task0001.h5,stage0000_task0000.h5,stage0000_task0010.h5,stage0000_task0002.h5,stage0000_task0004.h5,stage0000_task0005.h5,stage0000_task0003.h5,stage0000_task0007.h5,stage0000_task0009.h5,stage0000_task0006.h5,stage0000_task0011.h5,stage0000_task0008.h5",1.5,final_data,231.21368217468262
cp,0,4096.0,103.20329856872559,13,13,,"[1, 2, 4]",2,7,,beegfs-tmpfs,13,stage_in-aggregate,,"aggregated.h5,stage0000_task0001.h5,stage0000_task0000.h5,stage0000_task0010.h5,stage0000_task0002.h5,stage0000_task0004.h5,stage0000_task0005.h5,stage0000_task0003.h5,stage0000_task0007.h5,stage0000_task0009.h5,stage0000_task0006.h5,stage0000_task0011.h5,stage0000_task0008.h5",1.5,final_data,462.42736434936523
cp,0,4096.0,103.20329856872559,13,13,,"[1, 2, 4]",4,4,,beegfs-tmpfs,13,stage_in-aggregate,,"aggregated.h5,stage0000_task0001.h5,stage0000_task0000.h5,stage0000_task0010.h5,stage0000_task0002.h5,stage0000_task0004.h5,stage0000_task0005.h5,stage0000_task0003.h5,stage0000_task0007.h5,stage0000_task0009.h5,stage0000_task0006.h5,stage0000_task0011.h5,stage0000_task0008.h5",1.5,final_data,924.8547286987305
scp,0,4096.0,103.20329856872559,13,13,,"[1, 2, 4]",1,13,,ssd-ssd,13,stage_in-aggregate,,"aggregated.h5,stage0000_task0001.h5,stage0000_task0000.h5,stage0000_task0010.h5,stage0000_task0002.h5,stage0000_task0004.h5,stage0000_task0005.h5,stage0000_task0003.h5,stage0000_task0007.h5,stage0000_task0009.h5,stage0000_task0006.h5,stage0000_task0011.h5,stage0000_task0008.h5",1.5,final_data,103.20329856872559
scp,0,4096.0,103.20329856872559,13,13,,"[1, 2, 4]",2,7,,ssd-ssd,13,stage_in-aggregate,,"aggregated.h5,stage0000_task0001.h5,stage0000_task0000.h5,stage0000_task0010.h5,stage0000_task0002.h5,stage0000_task0004.h5,stage0000_task0005.h5,stage0000_task0003.h5,stage0000_task0007.h5,stage0000_task0009.h5,stage0000_task0006.h5,stage0000_task0011.h5,stage0000_task0008.h5",1.5,final_data,206.40659713745117
scp,0,4096.0,103.20329856872559,13,13,,"[1, 2, 4]",4,4,,ssd-ssd,13,stage_in-aggregate,,"aggregated.h5,stage0000_task0001.h5,stage0000_task0000.h5,stage0000_task0010.h5,stage0000_task0002.h5,stage0000_task0004.h5,stage0000_task0005.h5,stage0000_task0003.h5,stage0000_task0007.h5,stage0000_task0009.h5,stage0000_task0006.h5,stage0000_task0011.h5,stage0000_task0008.h5",1.5,final_data,412.81319427490234
scp,0,4096.0,103.20329856872559,13,13,,"[1, 2, 4]",1,13,,tmpfs-tmpfs,13,stage_in-aggregate,,"aggregated.h5,stage0000_task0001.h5,stage0000_task0000.h5,stage0000_task0010.h5,stage0000_task0002.h5,stage0000_task0004.h5,stage0000_task0005.h5,stage0000_task0003.h5,stage0000_task0007.h5,stage0000_task0009.h5,stage0000_task0006.h5,stage0000_task0011.h5,stage0000_task0008.h5",1.5,final_data,103.20329856872559
scp,0,4096.0,103.20329856872559,13,13,,"[1, 2, 4]",2,7,,tmpfs-tmpfs,13,stage_in-aggregate,,"aggregated.h5,stage0000_task0001.h5,stage0000_task0000.h5,stage0000_task0010.h5,stage0000_task0002.h5,stage0000_task0004.h5,stage0000_task0005.h5,stage0000_task0003.h5,stage0000_task0007.h5,stage0000_task0009.h5,stage0000_task0006.h5,stage0000_task0011.h5,stage0000_task0008.h5",1.5,final_data,206.40659713745117
scp,0,4096.0,103.20329856872559,13,13,,"[1, 2, 4]",4,4,,tmpfs-tmpfs,13,stage_in-aggregate,,"aggregated.h5,stage0000_task0001.h5,stage0000_task0000.h5,stage0000_task0010.h5,stage0000_task0002.h5,stage0000_task0004.h5,stage0000_task0005.h5,stage0000_task0003.h5,stage0000_task0007.h5,stage0000_task0009.h5,stage0000_task0006.h5,stage0000_task0011.h5,stage0000_task0008.h5",1.5,final_data,412.81319427490234
cp,0,4096.0,103.20329856872559,13,13,,"[1, 2, 4]",1,13,,ssd-beegfs,13,stage_in-aggregate,,"aggregated.h5,stage0000_task0001.h5,stage0000_task0000.h5,stage0000_task0010.h5,stage0000_task0002.h5,stage0000_task0004.h5,stage0000_task0005.h5,stage0000_task0003.h5,stage0000_task0007.h5,stage0000_task0009.h5,stage0000_task0006.h5,stage0000_task0011.h5,stage0000_task0008.h5",1.5,final_data,231.21368217468262
cp,0,4096.0,103.20329856872559,13,13,,"[1, 2, 4]",2,7,,ssd-beegfs,13,stage_in-aggregate,,"aggregated.h5,stage0000_task0001.h5,stage0000_task0000.h5,stage0000_task0010.h5,stage0000_task0002.h5,stage0000_task0004.h5,stage0000_task0005.h5,stage0000_task0003.h5,stage0000_task0007.h5,stage0000_task0009.h5,stage0000_task0006.h5,stage0000_task0011.h5,stage0000_task0008.h5",1.5,final_data,462.42736434936523
cp,0,4096.0,103.20329856872559,13,13,,"[1, 2, 4]",4,4,,ssd-beegfs,13,stage_in-aggregate,,"aggregated.h5,stage0000_task0001.h5,stage0000_task0000.h5,stage0000_task0010.h5,stage0000_task0002.h5,stage0000_task0004.h5,stage0000_task0005.h5,stage0000_task0003.h5,stage0000_task0007.h5,stage0000_task0009.h5,stage0000_task0006.h5,stage0000_task0011.h5,stage0000_task0008.h5",1.5,final_data,924.8547286987305
cp,0,4096.0,103.20329856872559,13,13,,"[1, 2, 4]",1,13,,tmpfs-beegfs,13,stage_in-aggregate,,"aggregated.h5,stage0000_task0001.h5,stage0000_task0000.h5,stage0000_task0010.h5,stage0000_task0002.h5,stage0000_task0004.h5,stage0000_task0005.h5,stage0000_task0003.h5,stage0000_task0007.h5,stage0000_task0009.h5,stage0000_task0006.h5,stage0000_task0011.h5,stage0000_task0008.h5",1.5,final_data,231.21368217468262
cp,0,4096.0,103.20329856872559,13,13,,"[1, 2, 4]",2,7,,tmpfs-beegfs,13,stage_in-aggregate,,"aggregated.h5,stage0000_task0001.h5,stage0000_task0000.h5,stage0000_task0010.h5,stage0000_task0002.h5,stage0000_task0004.h5,stage0000_task0005.h5,stage0000_task0003.h5,stage0000_task0007.h5,stage0000_task0009.h5,stage0000_task0006.h5,stage0000_task0011.h5,stage0000_task0008.h5",1.5,final_data,462.42736434936523
cp,0,4096.0,103.20329856872559,13,13,,"[1, 2, 4]",4,4,,tmpfs-beegfs,13,stage_in-aggregate,,"aggregated.h5,stage0000_task0001.h5,stage0000_task0000.h5,stage0000_task0010.h5,stage0000_task0002.h5,stage0000_task0004.h5,stage0000_task0005.h5,stage0000_task0003.h5,stage0000_task0007.h5,stage0000_task0009.h5,stage0000_task0006.h5,stage0000_task0011.h5,stage0000_task0008.h5",1.5,final_data,924.8547286987305
none,0,4096.0,4094.823501586914,34,34,0,"[1, 2, 4]",1,34,1.0,beegfs,34,stage_in-training,,"embeddings-epoch-9-20241202-193042.h5,discriminator-weights.pt,embeddings-epoch-8-20241202-193035.h5,embeddings-epoch-4-20241202-192959.h5,epoch-2-20241202-192946.pt,epoch-1-20241202-192940.pt,virtual_stage0000_task0000.h5,stage0000_task0009.h5,embeddings-epoch-5-20241202-193005.h5,stage0000_task0004.h5,epoch-7-20241202-193029.pt,embeddings-epoch-2-20241202-192946.h5,stage0000_task0006.h5,embeddings-epoch-10-20241202-193048.h5,epoch-9-20241202-193042.pt,stage0000_task0007.h5,stage0000_task0005.h5,embeddings-epoch-6-20241202-193022.h5,epoch-3-20241202-192953.pt,epoch-5-20241202-193005.pt,epoch-10-20241202-193048.pt,epoch-8-20241202-193035.pt,stage0000_task0002.h5,encoder-weights.pt,epoch-6-20241202-193022.pt,embeddings-epoch-7-20241202-193029.h5,stage0000_task0011.h5,generator-weights.pt,embeddings-epoch-3-20241202-192953.h5,stage0000_task0010.h5,epoch-4-20241202-192959.pt,stage0000_task0003.h5,stage0000_task0008.h5,embeddings-epoch-1-20241202-192940.h5",1.5,,0
none,0,4096.0,4094.823501586914,34,34,0,"[1, 2, 4]",2,17,1.0,beegfs,34,stage_in-training,,"embeddings-epoch-9-20241202-193042.h5,discriminator-weights.pt,embeddings-epoch-8-20241202-193035.h5,embeddings-epoch-4-20241202-192959.h5,epoch-2-20241202-192946.pt,epoch-1-20241202-192940.pt,virtual_stage0000_task0000.h5,stage0000_task0009.h5,embeddings-epoch-5-20241202-193005.h5,stage0000_task0004.h5,epoch-7-20241202-193029.pt,embeddings-epoch-2-20241202-192946.h5,stage0000_task0006.h5,embeddings-epoch-10-20241202-193048.h5,epoch-9-20241202-193042.pt,stage0000_task0007.h5,stage0000_task0005.h5,embeddings-epoch-6-20241202-193022.h5,epoch-3-20241202-192953.pt,epoch-5-20241202-193005.pt,epoch-10-20241202-193048.pt,epoch-8-20241202-193035.pt,stage0000_task0002.h5,encoder-weights.pt,epoch-6-20241202-193022.pt,embeddings-epoch-7-20241202-193029.h5,stage0000_task0011.h5,generator-weights.pt,embeddings-epoch-3-20241202-192953.h5,stage0000_task0010.h5,epoch-4-20241202-192959.pt,stage0000_task0003.h5,stage0000_task0008.h5,embeddings-epoch-1-20241202-192940.h5",1.5,,0
none,0,4096.0,4094.823501586914,34,34,0,"[1, 2, 4]",4,9,1.0,beegfs,34,stage_in-training,,"embeddings-epoch-9-20241202-193042.h5,discriminator-weights.pt,embeddings-epoch-8-20241202-193035.h5,embeddings-epoch-4-20241202-192959.h5,epoch-2-20241202-192946.pt,epoch-1-20241202-192940.pt,virtual_stage0000_task0000.h5,stage0000_task0009.h5,embeddings-epoch-5-20241202-193005.h5,stage0000_task0004.h5,epoch-7-20241202-193029.pt,embeddings-epoch-2-20241202-192946.h5,stage0000_task0006.h5,embeddings-epoch-10-20241202-193048.h5,epoch-9-20241202-193042.pt,stage0000_task0007.h5,stage0000_task0005.h5,embeddings-epoch-6-20241202-193022.h5,epoch-3-20241202-192953.pt,epoch-5-20241202-193005.pt,epoch-10-20241202-193048.pt,epoch-8-20241202-193035.pt,stage0000_task0002.h5,encoder-weights.pt,epoch-6-20241202-193022.pt,embeddings-epoch-7-20241202-193029.h5,stage0000_task0011.h5,generator-weights.pt,embeddings-epoch-3-20241202-192953.h5,stage0000_task0010.h5,epoch-4-20241202-192959.pt,stage0000_task0003.h5,stage0000_task0008.h5,embeddings-epoch-1-20241202-192940.h5",1.5,,0
cp,0,4096.0,4094.823501586914,34,34,,"[1, 2, 4]",1,34,,beegfs-ssd,34,stage_in-training,,"embeddings-epoch-9-20241202-193042.h5,discriminator-weights.pt,embeddings-epoch-8-20241202-193035.h5,embeddings-epoch-4-20241202-192959.h5,epoch-2-20241202-192946.pt,epoch-1-20241202-192940.pt,virtual_stage0000_task0000.h5,stage0000_task0009.h5,embeddings-epoch-5-20241202-193005.h5,stage0000_task0004.h5,epoch-7-20241202-193029.pt,embeddings-epoch-2-20241202-192946.h5,stage0000_task0006.h5,embeddings-epoch-10-20241202-193048.h5,epoch-9-20241202-193042.pt,stage0000_task0007.h5,stage0000_task0005.h5,embeddings-epoch-6-20241202-193022.h5,epoch-3-20241202-192953.pt,epoch-5-20241202-193005.pt,epoch-10-20241202-193048.pt,epoch-8-20241202-193035.pt,stage0000_task0002.h5,encoder-weights.pt,epoch-6-20241202-193022.pt,embeddings-epoch-7-20241202-193029.h5,stage0000_task0011.h5,generator-weights.pt,embeddings-epoch-3-20241202-192953.h5,stage0000_task0010.h5,epoch-4-20241202-192959.pt,stage0000_task0003.h5,stage0000_task0008.h5,embeddings-epoch-1-20241202-192940.h5",1.5,final_data,4125.310499191284
cp,0,4096.0,4094.823501586914,34,34,,"[1, 2, 4]",2,17,,beegfs-ssd,34,stage_in-training,,"embeddings-epoch-9-20241202-193042.h5,discriminator-weights.pt,embeddings-epoch-8-20241202-193035.h5,embeddings-epoch-4-20241202-192959.h5,epoch-2-20241202-192946.pt,epoch-1-20241202-192940.pt,virtual_stage0000_task0000.h5,stage0000_task0009.h5,embeddings-epoch-5-20241202-193005.h5,stage0000_task0004.h5,epoch-7-20241202-193029.pt,embeddings-epoch-2-20241202-192946.h5,stage0000_task0006.h5,embeddings-epoch-10-20241202-193048.h5,epoch-9-20241202-193042.pt,stage0000_task0007.h5,stage0000_task0005.h5,embeddings-epoch-6-20241202-193022.h5,epoch-3-20241202-192953.pt,epoch-5-20241202-193005.pt,epoch-10-20241202-193048.pt,epoch-8-20241202-193035.pt,stage0000_task0002.h5,encoder-weights.pt,epoch-6-20241202-193022.pt,embeddings-epoch-7-20241202-193029.h5,stage0000_task0011.h5,generator-weights.pt,embeddings-epoch-3-20241202-192953.h5,stage0000_task0010.h5,epoch-4-20241202-192959.pt,stage0000_task0003.h5,stage0000_task0008.h5,embeddings-epoch-1-20241202-192940.h5",1.5,final_data,8250.620998382568
cp,0,4096.0,4094.823501586914,34,34,,"[1, 2, 4]",4,9,,beegfs-ssd,34,stage_in-training,,"embeddings-epoch-9-20241202-193042.h5,discriminator-weights.pt,embeddings-epoch-8-20241202-193035.h5,embeddings-epoch-4-20241202-192959.h5,epoch-2-20241202-192946.pt,epoch-1-20241202-192940.pt,virtual_stage0000_task0000.h5,stage0000_task0009.h5,embeddings-epoch-5-20241202-193005.h5,stage0000_task0004.h5,epoch-7-20241202-193029.pt,embeddings-epoch-2-20241202-192946.h5,stage0000_task0006.h5,embeddings-epoch-10-20241202-193048.h5,epoch-9-20241202-193042.pt,stage0000_task0007.h5,stage0000_task0005.h5,embeddings-epoch-6-20241202-193022.h5,epoch-3-20241202-192953.pt,epoch-5-20241202-193005.pt,epoch-10-20241202-193048.pt,epoch-8-20241202-193035.pt,stage0000_task0002.h5,encoder-weights.pt,epoch-6-20241202-193022.pt,embeddings-epoch-7-20241202-193029.h5,stage0000_task0011.h5,generator-weights.pt,embeddings-epoch-3-20241202-192953.h5,stage0000_task0010.h5,epoch-4-20241202-192959.pt,stage0000_task0003.h5,stage0000_task0008.h5,embeddings-epoch-1-20241202-192940.h5",1.5,final_data,16501.241996765137
cp,0,4096.0,4094.823501586914,34,34,,"[1, 2, 4]",1,34,,beegfs-tmpfs,34,stage_in-training,,"embeddings-epoch-9-20241202-193042.h5,discriminator-weights.pt,embeddings-epoch-8-20241202-193035.h5,embeddings-epoch-4-20241202-192959.h5,epoch-2-20241202-192946.pt,epoch-1-20241202-192940.pt,virtual_stage0000_task0000.h5,stage0000_task0009.h5,embeddings-epoch-5-20241202-193005.h5,stage0000_task0004.h5,epoch-7-20241202-193029.pt,embeddings-epoch-2-20241202-192946.h5,stage0000_task0006.h5,embeddings-epoch-10-20241202-193048.h5,epoch-9-20241202-193042.pt,stage0000_task0007.h5,stage0000_task0005.h5,embeddings-epoch-6-20241202-193022.h5,epoch-3-20241202-192953.pt,epoch-5-20241202-193005.pt,epoch-10-20241202-193048.pt,epoch-8-20241202-193035.pt,stage0000_task0002.h5,encoder-weights.pt,epoch-6-20241202-193022.pt,embeddings-epoch-7-20241202-193029.h5,stage0000_task0011.h5,generator-weights.pt,embeddings-epoch-3-20241202-192953.h5,stage0000_task0010.h5,epoch-4-20241202-192959.pt,stage0000_task0003.h5,stage0000_task0008.h5,embeddings-epoch-1-20241202-192940.h5",1.5,final_data,4125.310499191284
cp,0,4096.0,4094.823501586914,34,34,,"[1, 2, 4]",2,17,,beegfs-tmpfs,34,stage_in-training,,"embeddings-epoch-9-20241202-193042.h5,discriminator-weights.pt,embeddings-epoch-8-20241202-193035.h5,embeddings-epoch-4-20241202-192959.h5,epoch-2-20241202-192946.pt,epoch-1-20241202-192940.pt,virtual_stage0000_task0000.h5,stage0000_task0009.h5,embeddings-epoch-5-20241202-193005.h5,stage0000_task0004.h5,epoch-7-20241202-193029.pt,embeddings-epoch-2-20241202-192946.h5,stage0000_task0006.h5,embeddings-epoch-10-20241202-193048.h5,epoch-9-20241202-193042.pt,stage0000_task0007.h5,stage0000_task0005.h5,embeddings-epoch-6-20241202-193022.h5,epoch-3-20241202-192953.pt,epoch-5-20241202-193005.pt,epoch-10-20241202-193048.pt,epoch-8-20241202-193035.pt,stage0000_task0002.h5,encoder-weights.pt,epoch-6-20241202-193022.pt,embeddings-epoch-7-20241202-193029.h5,stage0000_task0011.h5,generator-weights.pt,embeddings-epoch-3-20241202-192953.h5,stage0000_task0010.h5,epoch-4-20241202-192959.pt,stage0000_task0003.h5,stage0000_task0008.h5,embeddings-epoch-1-20241202-192940.h5",1.5,final_data,8250.620998382568
cp,0,4096.0,4094.823501586914,34,34,,"[1, 2, 4]",4,9,,beegfs-tmpfs,34,stage_in-training,,"embeddings-epoch-9-20241202-193042.h5,discriminator-weights.pt,embeddings-epoch-8-20241202-193035.h5,embeddings-epoch-4-20241202-192959.h5,epoch-2-20241202-192946.pt,epoch-1-20241202-192940.pt,virtual_stage0000_task0000.h5,stage0000_task0009.h5,embeddings-epoch-5-20241202-193005.h5,stage0000_task0004.h5,epoch-7-20241202-193029.pt,embeddings-epoch-2-20241202-192946.h5,stage0000_task0006.h5,embeddings-epoch-10-20241202-193048.h5,epoch-9-20241202-193042.pt,stage0000_task0007.h5,stage0000_task0005.h5,embeddings-epoch-6-20241202-193022.h5,epoch-3-20241202-192953.pt,epoch-5-20241202-193005.pt,epoch-10-20241202-193048.pt,epoch-8-20241202-193035.pt,stage0000_task0002.h5,encoder-weights.pt,epoch-6-20241202-193022.pt,embeddings-epoch-7-20241202-193029.h5,stage0000_task0011.h5,generator-weights.pt,embeddings-epoch-3-20241202-192953.h5,stage0000_task0010.h5,epoch-4-20241202-192959.pt,stage0000_task0003.h5,stage0000_task0008.h5,embeddings-epoch-1-20241202-192940.h5",1.5,final_data,16501.241996765137
scp,0,4096.0,4094.823501586914,34,34,,"[1, 2, 4]",1,34,,ssd-ssd,34,stage_in-training,,"embeddings-epoch-9-20241202-193042.h5,discriminator-weights.pt,embeddings-epoch-8-20241202-193035.h5,embeddings-epoch-4-20241202-192959.h5,epoch-2-20241202-192946.pt,epoch-1-20241202-192940.pt,virtual_stage0000_task0000.h5,stage0000_task0009.h5,embeddings-epoch-5-20241202-193005.h5,stage0000_task0004.h5,epoch-7-20241202-193029.pt,embeddings-epoch-2-20241202-192946.h5,stage0000_task0006.h5,embeddings-epoch-10-20241202-193048.h5,epoch-9-20241202-193042.pt,stage0000_task0007.h5,stage0000_task0005.h5,embeddings-epoch-6-20241202-193022.h5,epoch-3-20241202-192953.pt,epoch-5-20241202-193005.pt,epoch-10-20241202-193048.pt,epoch-8-20241202-193035.pt,stage0000_task0002.h5,encoder-weights.pt,epoch-6-20241202-193022.pt,embeddings-epoch-7-20241202-193029.h5,stage0000_task0011.h5,generator-weights.pt,embeddings-epoch-3-20241202-192953.h5,stage0000_task0010.h5,epoch-4-20241202-192959.pt,stage0000_task0003.h5,stage0000_task0008.h5,embeddings-epoch-1-20241202-192940.h5",1.5,final_data,4094.823501586914
scp,0,4096.0,4094.823501586914,34,34,,"[1, 2, 4]",2,17,,ssd-ssd,34,stage_in-training,,"embeddings-epoch-9-20241202-193042.h5,discriminator-weights.pt,embeddings-epoch-8-20241202-193035.h5,embeddings-epoch-4-20241202-192959.h5,epoch-2-20241202-192946.pt,epoch-1-20241202-192940.pt,virtual_stage0000_task0000.h5,stage0000_task0009.h5,embeddings-epoch-5-20241202-193005.h5,stage0000_task0004.h5,epoch-7-20241202-193029.pt,embeddings-epoch-2-20241202-192946.h5,stage0000_task0006.h5,embeddings-epoch-10-20241202-193048.h5,epoch-9-20241202-193042.pt,stage0000_task0007.h5,stage0000_task0005.h5,embeddings-epoch-6-20241202-193022.h5,epoch-3-20241202-192953.pt,epoch-5-20241202-193005.pt,epoch-10-20241202-193048.pt,epoch-8-20241202-193035.pt,stage0000_task0002.h5,encoder-weights.pt,epoch-6-20241202-193022.pt,embeddings-epoch-7-20241202-193029.h5,stage0000_task0011.h5,generator-weights.pt,embeddings-epoch-3-20241202-192953.h5,stage0000_task0010.h5,epoch-4-20241202-192959.pt,stage0000_task0003.h5,stage0000_task0008.h5,embeddings-epoch-1-20241202-192940.h5",1.5,final_data,8189.647003173828
scp,0,4096.0,4094.823501586914,34,34,,"[1, 2, 4]",4,9,,ssd-ssd,34,stage_in-training,,"embeddings-epoch-9-20241202-193042.h5,discriminator-weights.pt,embeddings-epoch-8-20241202-193035.h5,embeddings-epoch-4-20241202-192959.h5,epoch-2-20241202-192946.pt,epoch-1-20241202-192940.pt,virtual_stage0000_task0000.h5,stage0000_task0009.h5,embeddings-epoch-5-20241202-193005.h5,stage0000_task0004.h5,epoch-7-20241202-193029.pt,embeddings-epoch-2-20241202-192946.h5,stage0000_task0006.h5,embeddings-epoch-10-20241202-193048.h5,epoch-9-20241202-193042.pt,stage0000_task0007.h5,stage0000_task0005.h5,embeddings-epoch-6-20241202-193022.h5,epoch-3-20241202-192953.pt,epoch-5-20241202-193005.pt,epoch-10-20241202-193048.pt,epoch-8-20241202-193035.pt,stage0000_task0002.h5,encoder-weights.pt,epoch-6-20241202-193022.pt,embeddings-epoch-7-20241202-193029.h5,stage0000_task0011.h5,generator-weights.pt,embeddings-epoch-3-20241202-192953.h5,stage0000_task0010.h5,epoch-4-20241202-192959.pt,stage0000_task0003.h5,stage0000_task0008.h5,embeddings-epoch-1-20241202-192940.h5",1.5,final_data,16379.294006347656
scp,0,4096.0,4094.823501586914,34,34,,"[1, 2, 4]",1,34,,tmpfs-tmpfs,34,stage_in-training,,"embeddings-epoch-9-20241202-193042.h5,discriminator-weights.pt,embeddings-epoch-8-20241202-193035.h5,embeddings-epoch-4-20241202-192959.h5,epoch-2-20241202-192946.pt,epoch-1-20241202-192940.pt,virtual_stage0000_task0000.h5,stage0000_task0009.h5,embeddings-epoch-5-20241202-193005.h5,stage0000_task0004.h5,epoch-7-20241202-193029.pt,embeddings-epoch-2-20241202-192946.h5,stage0000_task0006.h5,embeddings-epoch-10-20241202-193048.h5,epoch-9-20241202-193042.pt,stage0000_task0007.h5,stage0000_task0005.h5,embeddings-epoch-6-20241202-193022.h5,epoch-3-20241202-192953.pt,epoch-5-20241202-193005.pt,epoch-10-20241202-193048.pt,epoch-8-20241202-193035.pt,stage0000_task0002.h5,encoder-weights.pt,epoch-6-20241202-193022.pt,embeddings-epoch-7-20241202-193029.h5,stage0000_task0011.h5,generator-weights.pt,embeddings-epoch-3-20241202-192953.h5,stage0000_task0010.h5,epoch-4-20241202-192959.pt,stage0000_task0003.h5,stage0000_task0008.h5,embeddings-epoch-1-20241202-192940.h5",1.5,final_data,4094.823501586914
scp,0,4096.0,4094.823501586914,34,34,,"[1, 2, 4]",2,17,,tmpfs-tmpfs,34,stage_in-training,,"embeddings-epoch-9-20241202-193042.h5,discriminator-weights.pt,embeddings-epoch-8-20241202-193035.h5,embeddings-epoch-4-20241202-192959.h5,epoch-2-20241202-192946.pt,epoch-1-20241202-192940.pt,virtual_stage0000_task0000.h5,stage0000_task0009.h5,embeddings-epoch-5-20241202-193005.h5,stage0000_task0004.h5,epoch-7-20241202-193029.pt,embeddings-epoch-2-20241202-192946.h5,stage0000_task0006.h5,embeddings-epoch-10-20241202-193048.h5,epoch-9-20241202-193042.pt,stage0000_task0007.h5,stage0000_task0005.h5,embeddings-epoch-6-20241202-193022.h5,epoch-3-20241202-192953.pt,epoch-5-20241202-193005.pt,epoch-10-20241202-193048.pt,epoch-8-20241202-193035.pt,stage0000_task0002.h5,encoder-weights.pt,epoch-6-20241202-193022.pt,embeddings-epoch-7-20241202-193029.h5,stage0000_task0011.h5,generator-weights.pt,embeddings-epoch-3-20241202-192953.h5,stage0000_task0010.h5,epoch-4-20241202-192959.pt,stage0000_task0003.h5,stage0000_task0008.h5,embeddings-epoch-1-20241202-192940.h5",1.5,final_data,8189.647003173828
scp,0,4096.0,4094.823501586914,34,34,,"[1, 2, 4]",4,9,,tmpfs-tmpfs,34,stage_in-training,,"embeddings-epoch-9-20241202-193042.h5,discriminator-weights.pt,embeddings-epoch-8-20241202-193035.h5,embeddings-epoch-4-20241202-192959.h5,epoch-2-20241202-192946.pt,epoch-1-20241202-192940.pt,virtual_stage0000_task0000.h5,stage0000_task0009.h5,embeddings-epoch-5-20241202-193005.h5,stage0000_task0004.h5,epoch-7-20241202-193029.pt,embeddings-epoch-2-20241202-192946.h5,stage0000_task0006.h5,embeddings-epoch-10-20241202-193048.h5,epoch-9-20241202-193042.pt,stage0000_task0007.h5,stage0000_task0005.h5,embeddings-epoch-6-20241202-193022.h5,epoch-3-20241202-192953.pt,epoch-5-20241202-193005.pt,epoch-10-20241202-193048.pt,epoch-8-20241202-193035.pt,stage0000_task0002.h5,encoder-weights.pt,epoch-6-20241202-193022.pt,embeddings-epoch-7-20241202-193029.h5,stage0000_task0011.h5,generator-weights.pt,embeddings-epoch-3-20241202-192953.h5,stage0000_task0010.h5,epoch-4-20241202-192959.pt,stage0000_task0003.h5,stage0000_task0008.h5,embeddings-epoch-1-20241202-192940.h5",1.5,final_data,16379.294006347656
